source_country,dest_country,num_routes
Latvia,Ukraine,1
Latvia,United Kingdom,7
Latvia,United States,1
Latvia,Uzbekistan,1
Lebanon,Algeria,1
Lebanon,Armenia,1
Lebanon,Bahrain,1
Lebanon,Belarus,1
Lebanon,Belgium,1
Lebanon,Cyprus,1
Lebanon,Egypt,2
Lebanon,Ethiopia,1
Lebanon,France,1
Lebanon,Germany,2
Lebanon,Ghana,1
Lebanon,Greece,1
Lebanon,Iran,2
Lebanon,Iraq,4
Lebanon,Italy,2
Lebanon,Jordan,1
Lebanon,Kuwait,1
Lebanon,Morocco,1
Lebanon,Nigeria,2
Lebanon,Oman,1
Lebanon,Qatar,1
Lebanon,Romania,1
Lebanon,Russia,1
Lebanon,Saudi Arabia,4
Lebanon,Switzerland,1
Lebanon,Tunisia,1
Lebanon,Turkey,2
Lebanon,United Arab Emirates,4
Lebanon,United Kingdom,1
Lebanon,Yemen,1
Liberia,Belgium,1
Liberia,Cote d'Ivoire,1
Liberia,Ghana,2
Liberia,Morocco,1
Liberia,Nigeria,1
Liberia,Sierra Leone,2
Libya,Algeria,1
Libya,Egypt,5
Libya,Italy,1
Libya,Jordan,2
Libya,Malta,2
Libya,Morocco,2
Libya,Saudi Arabia,2
Libya,Spain,1
Libya,Tunisia,8
Libya,Turkey,2
Libya,United Arab Emirates,1
Libya,United Kingdom,2
Lithuania,Austria,1
Lithuania,Belarus,1
Lithuania,Belgium,2
Lithuania,Cyprus,1
Lithuania,Czech Republic,1
Lithuania,Denmark,2
Lithuania,Estonia,1
Lithuania,Finland,1
Lithuania,France,2
Lithuania,Georgia,1
Lithuania,Germany,6
Lithuania,Greece,4
Lithuania,Ireland,4
Lithuania,Israel,1
Lithuania,Italy,6
Lithuania,Latvia,2
Lithuania,Malta,1
Lithuania,Netherlands,1
Lithuania,Norway,8
Lithuania,Poland,1
Lithuania,Russia,4
Lithuania,Spain,3
Lithuania,Sweden,1
Lithuania,Turkey,1
Lithuania,Ukraine,2
Lithuania,United Kingdom,10
Luxembourg,Austria,1
Luxembourg,Bulgaria,1
Luxembourg,Cape Verde,1
Luxembourg,Croatia,1
Luxembourg,Denmark,1
Luxembourg,France,6
Luxembourg,Germany,5
Luxembourg,Greece,4
Luxembourg,Ireland,1
Luxembourg,Italy,5
Luxembourg,Malta,1
Luxembourg,Morocco,2
Luxembourg,Netherlands,1
Luxembourg,Portugal,4
Luxembourg,Spain,10
Luxembourg,Sweden,1
Luxembourg,Switzerland,2
Luxembourg,Tunisia,1
Luxembourg,Turkey,3
Luxembourg,United Kingdom,3
Macau,China,19
Macau,Japan,4
Macau,Malaysia,1
Macau,Philippines,2
Macau,Singapore,1
Macau,South Korea,3
Macau,Taiwan,3
Macau,Thailand,3
Macau,Vietnam,2
Macedonia,Austria,1
Macedonia,Belgium,1
Macedonia,Croatia,1
Macedonia,Germany,5
Macedonia,Italy,3
Macedonia,Netherlands,1
Macedonia,Serbia,1
Macedonia,Slovenia,1
Macedonia,Sweden,3
Macedonia,Switzerland,1
Macedonia,Turkey,2
Macedonia,United Arab Emirates,1
Macedonia,United Kingdom,1
Madagascar,Comoros,1
Madagascar,France,3
Madagascar,Kenya,1
Madagascar,Mauritius,1
Madagascar,Mayotte,4
Madagascar,Reunion,4
Madagascar,South Africa,1
Madagascar,Thailand,1
Malawi,Ethiopia,1
Malawi,Kenya,2
Malawi,South Africa,2
Malawi,Tanzania,1
Malawi,Zambia,1
Malawi,Zimbabwe,1
Malaysia,Australia,8
Malaysia,Bangladesh,2
Malaysia,Brunei,3
Malaysia,Burma,1
Malaysia,Cambodia,2
Malaysia,China,16
Malaysia,France,1
Malaysia,Germany,1
Malaysia,Hong Kong,3
Malaysia,India,9
Malaysia,Indonesia,23
Malaysia,Iran,1
Malaysia,Japan,5
Malaysia,Kazakhstan,1
Malaysia,Kuwait,1
Malaysia,Laos,1
Malaysia,Macau,1
Malaysia,Maldives,1
Malaysia,Mauritius,1
Malaysia,Nepal,1
Malaysia,Netherlands,1
Malaysia,New Zealand,1
Malaysia,North Korea,1
Malaysia,Oman,1
Malaysia,Pakistan,3
Malaysia,Philippines,5
Malaysia,Qatar,1
Malaysia,Saudi Arabia,3
Malaysia,Singapore,9
Malaysia,South Korea,3
Malaysia,Sri Lanka,1
Malaysia,Taiwan,3
Malaysia,Thailand,12
Malaysia,Turkey,1
Malaysia,United Arab Emirates,3
Malaysia,United Kingdom,1
Malaysia,Uzbekistan,1
Malaysia,Vietnam,2
Maldives,China,3
Maldives,Germany,1
Maldives,Hong Kong,1
Maldives,India,3
Maldives,Italy,1
Maldives,Malaysia,1
Maldives,Oman,1
Maldives,Qatar,1
Maldives,Russia,2
Maldives,Singapore,1
Maldives,Sri Lanka,2
Maldives,Thailand,1
Maldives,Turkey,1
Maldives,United Arab Emirates,3
Maldives,United Kingdom,1
Mali,Algeria,1
Mali,Benin,1
Mali,Burkina Faso,1
Mali,Cote d'Ivoire,1
Mali,Ethiopia,1
Mali,France,2
Mali,Guinea,1
Mali,Kenya,1
Mali,Mauritania,1
Mali,Morocco,1
Mali,Nigeria,1
Mali,Portugal,1
Mali,Senegal,1
Mali,Togo,1
Mali,Tunisia,1
Malta,Algeria,1
Malta,Austria,1
Malta,Belgium,1
Malta,Cyprus,1
Malta,Czech Republic,1
Malta,Denmark,2
Malta,France,6
Malta,Germany,5
Malta,Greece,1
Malta,Hungary,1
Malta,Ireland,1
Malta,Italy,10
Malta,Latvia,1
Malta,Libya,2
Malta,Lithuania,1
Malta,Luxembourg,1
Malta,Netherlands,2
Malta,Norway,2
Malta,Poland,2
Malta,Russia,3
Malta,Spain,3
Malta,Sweden,3
Malta,Switzerland,2
Malta,Tunisia,2
Malta,Turkey,2
Malta,United Kingdom,19
Marshall Islands,Kiribati,1
Marshall Islands,Nauru,1
Marshall Islands,United States,1
Martinique,Barbados,1
Martinique,Canada,1
Martinique,Cuba,1
Martinique,Dominican Republic,1
Martinique,France,2
Martinique,French Guiana,1
Martinique,Guadeloupe,1
Martinique,Puerto Rico,1
Martinique,Saint Lucia,1
Martinique,United States,1
Mauritania,France,1
Mauritania,Guinea,1
Mauritania,Mali,1
Mauritania,Morocco,1
Mauritania,Senegal,1
Mauritania,Spain,2
Mauritania,Tunisia,1
Mauritius,Australia,1
Mauritius,China,2
Mauritius,France,2
Mauritius,Germany,1
Mauritius,Hong Kong,1
Mauritius,India,3
Mauritius,Italy,1
Mauritius,Kenya,1
Mauritius,Madagascar,1
Mauritius,Malaysia,1
Mauritius,Reunion,2
Mauritius,Russia,1
Mauritius,Seychelles,1
Mauritius,South Africa,3
Mauritius,United Arab Emirates,1
Mauritius,United Kingdom,2
Mayotte,Comoros,1
Mayotte,Madagascar,4
Mayotte,Reunion,1
Mayotte,Tanzania,1
Mexico,Argentina,2
Mexico,Belize,2
Mexico,Brazil,1
Mexico,Canada,17
Mexico,Chile,2
Mexico,China,1
Mexico,Colombia,2
Mexico,Costa Rica,1
Mexico,Cuba,2
Mexico,Ecuador,1
Mexico,El Salvador,2
Mexico,France,2
Mexico,Germany,4
Mexico,Guatemala,1
Mexico,Honduras,1
Mexico,Italy,2
Mexico,Japan,1
Mexico,Netherlands,2
Mexico,Panama,4
Mexico,Peru,2
Mexico,Russia,1
Mexico,Spain,2
Mexico,United Kingdom,3
Mexico,United States,154
Mexico,Venezuela,1
Micronesia,Guam,1
Micronesia,Palau,1
Moldova,Austria,1
Moldova,Cyprus,1
Moldova,France,1
Moldova,Germany,2
Moldova,Greece,1
Moldova,Ireland,1
Moldova,Italy,7
Moldova,Latvia,1
Moldova,Portugal,1
Moldova,Romania,1
Moldova,Russia,4
Moldova,Turkey,1
Moldova,Ukraine,1
Moldova,United Arab Emirates,1
Moldova,United Kingdom,1
Mongolia,China,3
Mongolia,Hong Kong,1
Mongolia,Japan,1
Mongolia,Kyrgyzstan,1
Mongolia,Russia,1
Mongolia,South Korea,1
Mongolia,Thailand,1
Montenegro,Austria,1
Montenegro,Belgium,2
Montenegro,France,2
Montenegro,Germany,2
Montenegro,Italy,1
Montenegro,Russia,3
Montenegro,Serbia,2
Montenegro,Slovenia,1
Montenegro,Switzerland,1
Montenegro,Turkey,1
Montenegro,United Kingdom,2
Morocco,Algeria,2
Morocco,Angola,1
Morocco,Belgium,13
Morocco,Benin,1
Morocco,Brazil,1
Morocco,Burkina Faso,1
Morocco,Cameroon,2
Morocco,Canada,1
Morocco,Cape Verde,1
Morocco,Congo (Brazzaville),2
Morocco,Congo (Kinshasa),1
Morocco,Cote d'Ivoire,1
Morocco,Denmark,1
Morocco,Egypt,1
Morocco,Equatorial Guinea,1
Morocco,France,54
Morocco,Gabon,1
Morocco,Gambia,1
Morocco,Germany,19
Morocco,Guinea,1
Morocco,Guinea-Bissau,1
Morocco,Ireland,1
Morocco,Italy,13
Morocco,Lebanon,1
Morocco,Liberia,1
Morocco,Libya,2
Morocco,Luxembourg,2
Morocco,Mali,1
Morocco,Mauritania,1
Morocco,Netherlands,8
Morocco,Niger,1
Morocco,Norway,1
Morocco,Portugal,3
Morocco,Qatar,1
Morocco,Russia,1
Morocco,Saudi Arabia,2
Morocco,Senegal,1
Morocco,Sierra Leone,1
Morocco,Spain,19
Morocco,Sweden,1
Morocco,Switzerland,4
Morocco,Togo,1
Morocco,Tunisia,1
Morocco,Turkey,2
Morocco,United Arab Emirates,2
Morocco,United Kingdom,14
Morocco,United States,1
Morocco,Western Sahara,4
Mozambique,Angola,1
Mozambique,Ethiopia,1
Mozambique,Kenya,3
Mozambique,Portugal,1
Mozambique,South Africa,8
Mozambique,Tanzania,1
Namibia,Angola,1
Namibia,Botswana,1
Namibia,Germany,1
Namibia,Ghana,1
Namibia,South Africa,4
Namibia,Zambia,1
Namibia,Zimbabwe,2
Nauru,Australia,1
Nauru,Kiribati,1
Nauru,Marshall Islands,1
Nepal,Bangladesh,1
Nepal,Bhutan,1
Nepal,China,3
Nepal,Hong Kong,1
Nepal,India,3
Nepal,Malaysia,1
Nepal,Oman,1
Nepal,Pakistan,1
Nepal,Qatar,1
Nepal,Singapore,1
Nepal,South Korea,1
Nepal,Thailand,1
Nepal,Turkey,1
Nepal,United Arab Emirates,4
Netherlands,Angola,1
Netherlands,Argentina,1
Netherlands,Aruba,1
Netherlands,Austria,4
Netherlands,Belarus,1
Netherlands,Belgium,1
Netherlands,Brazil,2
Netherlands,Bulgaria,2
Netherlands,Canada,4
Netherlands,Cape Verde,1
Netherlands,China,6
Netherlands,Croatia,3
Netherlands,Cuba,3
Netherlands,Cyprus,2
Netherlands,Czech Republic,2
Netherlands,Denmark,4
Netherlands,Dominican Republic,2
Netherlands,Ecuador,1
Netherlands,Egypt,1
Netherlands,Estonia,1
Netherlands,Finland,1
Netherlands,France,18
Netherlands,Georgia,1
Netherlands,Germany,14
Netherlands,Ghana,1
Netherlands,Greece,18
Netherlands,Guernsey,1
Netherlands,Hong Kong,1
Netherlands,Hungary,4
Netherlands,Iceland,1
Netherlands,India,2
Netherlands,Iran,1
Netherlands,Iraq,1
Netherlands,Ireland,4
Netherlands,Israel,1
Netherlands,Italy,28
Netherlands,Japan,3
Netherlands,Jersey,1
Netherlands,Jordan,1
Netherlands,Kazakhstan,2
Netherlands,Kenya,1
Netherlands,Kuwait,1
Netherlands,Latvia,2
Netherlands,Lithuania,1
Netherlands,Luxembourg,1
Netherlands,Macedonia,1
Netherlands,Malaysia,1
Netherlands,Malta,2
Netherlands,Mexico,1
Netherlands,Morocco,7
Netherlands,Netherlands Antilles,3
Netherlands,Nigeria,1
Netherlands,Norway,7
Netherlands,Panama,1
Netherlands,Peru,1
Netherlands,Poland,8
Netherlands,Portugal,12
Netherlands,Qatar,1
Netherlands,Romania,3
Netherlands,Russia,2
Netherlands,Rwanda,1
Netherlands,Saudi Arabia,1
Netherlands,Serbia,2
Netherlands,Singapore,1
Netherlands,Slovenia,1
Netherlands,South Africa,2
Netherlands,South Korea,1
Netherlands,Spain,42
Netherlands,Suriname,1
Netherlands,Sweden,4
Netherlands,Switzerland,3
Netherlands,Taiwan,1
Netherlands,Tanzania,1
Netherlands,Thailand,1
Netherlands,Tunisia,1
Netherlands,Turkey,16
Netherlands,Ukraine,1
Netherlands,United Arab Emirates,2
Netherlands,United Kingdom,26
Netherlands,United States,16
Netherlands,Zimbabwe,1
Netherlands Antilles,Anguilla,1
Netherlands Antilles,Antigua and Barbuda,1
Netherlands Antilles,Aruba,2
Netherlands Antilles,Barbados,1
Netherlands Antilles,British Virgin Islands,1
Netherlands Antilles,Canada,1
Netherlands Antilles,Colombia,2
Netherlands Antilles,Dominica,1
Netherlands Antilles,Dominican Republic,2
Netherlands Antilles,France,3
Netherlands Antilles,Germany,1
Netherlands Antilles,Guadeloupe,1
Netherlands Antilles,Haiti,1
Netherlands Antilles,Jamaica,2
Netherlands Antilles,Netherlands,2
Netherlands Antilles,Panama,2
Netherlands Antilles,Puerto Rico,1
Netherlands Antilles,Saint Kitts and Nevis,2
Netherlands Antilles,Saint Lucia,1
Netherlands Antilles,Suriname,1
Netherlands Antilles,Trinidad and Tobago,1
Netherlands Antilles,United States,15
Netherlands Antilles,Venezuela,4
Netherlands Antilles,Virgin Islands,2
New Caledonia,Australia,2
New Caledonia,Fiji,1
New Caledonia,French Polynesia,1
New Caledonia,Japan,2
New Caledonia,New Zealand,1
New Caledonia,Vanuatu,1
New Caledonia,Wallis and Futuna,1
New Zealand,Australia,15
New Zealand,Chile,1
New Zealand,China,2
New Zealand,Cook Islands,1
New Zealand,Fiji,1
New Zealand,French Polynesia,1
New Zealand,Hong Kong,1
New Zealand,Japan,1
New Zealand,Malaysia,1
New Zealand,New Caledonia,1
New Zealand,Samoa,1
New Zealand,Singapore,2
New Zealand,South Korea,1
New Zealand,Thailand,1
New Zealand,Tonga,1
New Zealand,United States,2
New Zealand,Vanuatu,1
Nicaragua,Costa Rica,1
Nicaragua,El Salvador,1
Nicaragua,Guatemala,1
Nicaragua,Panama,1
Nicaragua,United States,4
Niger,Algeria,1
Niger,Benin,1
Niger,Burkina Faso,1
Niger,Chad,1
Niger,Ethiopia,1
Niger,France,1
Niger,Morocco,1
Niger,Nigeria,1
Nigeria,Benin,2
Nigeria,Cameroon,1
Nigeria,Chad,2
Nigeria,Cote d'Ivoire,1
Nigeria,Egypt,3
Nigeria,Equatorial Guinea,2
Nigeria,Ethiopia,2
Nigeria,France,2
Nigeria,Gabon,1
Nigeria,Germany,2
Nigeria,Ghana,2
Nigeria,Jordan,1
Nigeria,Kenya,1
Nigeria,Lebanon,2
Nigeria,Liberia,1
Nigeria,Mali,1
Nigeria,Morocco,1
Nigeria,Netherlands,1
Nigeria,Niger,1
Nigeria,Qatar,1
Nigeria,Rwanda,1
Nigeria,Saudi Arabia,1
Nigeria,Senegal,1
Nigeria,Sierra Leone,1
Nigeria,South Africa,1
Nigeria,Spain,1
Nigeria,Sudan,1
Nigeria,Togo,2
Nigeria,Turkey,1
Nigeria,United Arab Emirates,2
Nigeria,United Kingdom,2
Nigeria,United States,3
Norfolk Island,Australia,2
Norfolk Island,New Zealand,1
North Korea,China,2
North Korea,Malaysia,1
North Korea,Russia,1
Northern Mariana Islands,China,3
Northern Mariana Islands,Guam,1
Northern Mariana Islands,Japan,3
Northern Mariana Islands,South Korea,2
Norway,Austria,1
Norway,Belgium,2
Norway,Bulgaria,1
Norway,Croatia,9
Norway,Cyprus,1
Norway,Czech Republic,2
Norway,Denmark,15
Norway,Estonia,3
Norway,Faroe Islands,2
Norway,Finland,1
Norway,France,11
Norway,Germany,15
Norway,Greece,8
Norway,Hungary,1
Norway,Iceland,4
Norway,Ireland,2
Norway,Italy,12
Norway,Latvia,7
Norway,Lithuania,8
Norway,Malta,2
Norway,Morocco,1
Norway,Netherlands,7
Norway,Pakistan,1
Norway,Poland,30
Norway,Portugal,2
Norway,Qatar,1
Norway,Romania,1
Norway,Russia,2
Norway,Serbia,2
Norway,Slovakia,1
Norway,Spain,34
Norway,Sweden,9
Norway,Switzerland,2
Norway,Thailand,1
Norway,Turkey,6
Norway,Ukraine,1
Norway,United Kingdom,26
Norway,United States,4
Oman,Bahrain,1
Oman,Bangladesh,2
Oman,Egypt,1
Oman,Ethiopia,1
Oman,France,1
Oman,Germany,2
Oman,India,13
Oman,Iran,3
Oman,Italy,1
Oman,Jordan,1
Oman,Kuwait,1
Oman,Lebanon,1
Oman,Malaysia,1
Oman,Maldives,1
Oman,Nepal,1
Oman,Pakistan,6
Oman,Qatar,2
Oman,Saudi Arabia,5
Oman,Sri Lanka,1
Oman,Switzerland,1
Oman,Tanzania,1
Oman,Thailand,1
Oman,Turkey,1
Oman,United Arab Emirates,6
Oman,United Kingdom,1
Pakistan,Afghanistan,3
Pakistan,Bahrain,5
Pakistan,Bangladesh,1
Pakistan,Canada,3
Pakistan,China,3
Pakistan,Denmark,1
Pakistan,France,1
Pakistan,India,3
Pakistan,Iran,3
Pakistan,Italy,2
Pakistan,Kuwait,4
Pakistan,Malaysia,3
Pakistan,Nepal,1
Pakistan,Norway,1
Pakistan,Oman,6
Pakistan,Qatar,4
Pakistan,Saudi Arabia,19
Pakistan,Spain,2
Pakistan,Sri Lanka,1
Pakistan,Thailand,3
Pakistan,Turkey,3
Pakistan,United Arab Emirates,19
Pakistan,United Kingdom,7
Palau,Guam,1
Palau,Japan,1
Palau,Micronesia,1
Palau,Philippines,1
Palau,South Korea,1
Palau,Taiwan,1
Panama,Argentina,2
Panama,Aruba,1
Panama,Bahamas,1
Panama,Bolivia,1
Panama,Brazil,7
Panama,Canada,1
Panama,Chile,1
Panama,Colombia,5
Panama,Costa Rica,2
Panama,Cuba,1
Panama,Dominican Republic,3
Panama,Ecuador,2
Panama,El Salvador,1
Panama,France,1
Panama,Guatemala,1
Panama,Haiti,1
Panama,Honduras,2
Panama,Jamaica,2
Panama,Mexico,4
Panama,Netherlands,1
Panama,Netherlands Antilles,2
Panama,Nicaragua,1
Panama,Paraguay,1
Panama,Peru,1
Panama,Puerto Rico,1
Panama,Spain,1
Panama,Trinidad and Tobago,1
Panama,United States,14
Panama,Uruguay,1
Panama,Venezuela,4
Papua New Guinea,Australia,3
Papua New Guinea,Fiji,1
Papua New Guinea,Hong Kong,1
Papua New Guinea,Indonesia,1
Papua New Guinea,Japan,1
Papua New Guinea,Philippines,2
Papua New Guinea,Singapore,1
Papua New Guinea,Solomon Islands,1
Paraguay,Argentina,2
Paraguay,Bolivia,1
Paraguay,Brazil,2
Paraguay,Chile,1
Paraguay,Panama,1
Paraguay,Peru,1
Paraguay,United States,1
Paraguay,Uruguay,1
Peru,Argentina,2
Peru,Bolivia,2
Peru,Brazil,4
Peru,Canada,1
Peru,Chile,1
Peru,Colombia,3
Peru,Costa Rica,1
Peru,Cuba,1
Peru,Dominican Republic,2
Peru,Ecuador,2
Peru,El Salvador,1
Peru,France,1
Peru,Mexico,2
Peru,Netherlands,1
Peru,Panama,1
Peru,Paraguay,1
Peru,Spain,1
Peru,United States,8
Peru,Uruguay,1
Peru,Venezuela,1
Philippines,Australia,3
Philippines,Bahrain,1
Philippines,Brunei,1
Philippines,Cambodia,1
Philippines,Canada,1
Philippines,China,4
Philippines,Guam,1
Philippines,Hong Kong,4
Philippines,Indonesia,2
Philippines,Japan,6
Philippines,Macau,2
Philippines,Malaysia,5
Philippines,Palau,1
Philippines,Papua New Guinea,2
Philippines,Qatar,2
Philippines,Saudi Arabia,3
Philippines,Singapore,6
Philippines,South Korea,7
Philippines,Taiwan,3
Philippines,Thailand,3
Philippines,United Arab Emirates,3
Philippines,United Kingdom,1
Philippines,United States,3
Philippines,Vietnam,2
Poland,Armenia,1
Poland,Austria,2
Poland,Belarus,1
Poland,Belgium,6
Poland,Bulgaria,1
Poland,Canada,1
Poland,China,1
Poland,Croatia,3
Poland,Cyprus,2
Poland,Czech Republic,1
Poland,Denmark,5
Poland,Estonia,1
Poland,Finland,4
Poland,France,14
Poland,Georgia,3
Poland,Germany,29
Poland,Greece,6
Poland,Hungary,1
Poland,Ireland,15
Poland,Israel,2
Poland,Italy,28
Poland,Latvia,1
Poland,Lithuania,1
Poland,Malta,2
Poland,Netherlands,8
Poland,Norway,30
Poland,Portugal,1
Poland,Qatar,1
Poland,Romania,1
Poland,Russia,3
Poland,Serbia,1
Poland,Slovenia,1
Poland,Spain,18
Poland,Sweden,13
Poland,Switzerland,5
Poland,Turkey,1
Poland,Ukraine,5
Poland,United Arab Emirates,1
Poland,United Kingdom,61
Poland,United States,2
Portugal,Algeria,1
Portugal,Angola,2
Portugal,Austria,2
Portugal,Belgium,6
Portugal,Brazil,10
Portugal,Canada,4
Portugal,Cape Verde,5
Portugal,Czech Republic,2
Portugal,Denmark,3
Portugal,Finland,1
Portugal,France,35
Portugal,Germany,41
Portugal,Ghana,1
Portugal,Hungary,1
Portugal,Ireland,8
Portugal,Italy,10
Portugal,Luxembourg,4
Portugal,Mali,1
Portugal,Moldova,1
Portugal,Morocco,3
Portugal,Mozambique,1
Portugal,Netherlands,12
Portugal,Norway,2
Portugal,Poland,1
Portugal,Romania,1
Portugal,Russia,1
Portugal,Sao Tome and Principe,1
Portugal,Senegal,1
Portugal,Spain,18
Portugal,Sweden,3
Portugal,Switzerland,6
Portugal,Tunisia,1
Portugal,Turkey,1
Portugal,Ukraine,1
Portugal,United Arab Emirates,1
Portugal,United Kingdom,42
Portugal,United States,6
Portugal,Venezuela,3
Puerto Rico,Anguilla,1
Puerto Rico,Antigua and Barbuda,1
Puerto Rico,British Virgin Islands,2
Puerto Rico,Canada,1
Puerto Rico,Colombia,1
Puerto Rico,Dominica,1
Puerto Rico,Dominican Republic,6
Puerto Rico,France,1
Puerto Rico,Germany,1
Puerto Rico,Guadeloupe,1
Puerto Rico,Martinique,1
Puerto Rico,Netherlands Antilles,1
Puerto Rico,Panama,1
Puerto Rico,Saint Kitts and Nevis,2
Puerto Rico,Turks and Caicos Islands,1
Puerto Rico,United States,27
Puerto Rico,Venezuela,1
Puerto Rico,Virgin Islands,2
Qatar,Algeria,1
Qatar,Australia,2
Qatar,Austria,1
Qatar,Azerbaijan,1
Qatar,Bahrain,1
Qatar,Bangladesh,1
Qatar,Belgium,1
Qatar,Brazil,1
Qatar,Burma,1
Qatar,Canada,1
Qatar,China,6
Qatar,Cyprus,1
Qatar,Denmark,1
Qatar,Egypt,3
Qatar,Ethiopia,1
Qatar,France,1
Qatar,Germany,3
Qatar,Greece,1
Qatar,Hong Kong,1
Qatar,Hungary,1
Qatar,India,12
Qatar,Indonesia,1
Qatar,Iran,4
Qatar,Iraq,5
Qatar,Italy,3
Qatar,Japan,2
Qatar,Jordan,1
Qatar,Kenya,1
Qatar,Kuwait,1
Qatar,Lebanon,1
Qatar,Malaysia,1
Qatar,Maldives,1
Qatar,Morocco,1
Qatar,Nepal,1
Qatar,Netherlands,1
Qatar,Nigeria,1
Qatar,Norway,1
Qatar,Oman,2
Qatar,Pakistan,4
Qatar,Philippines,2
Qatar,Poland,1
Qatar,Romania,1
Qatar,Russia,1
Qatar,Saudi Arabia,6
Qatar,Singapore,1
Qatar,South Africa,1
Qatar,South Korea,1
Qatar,Spain,2
Qatar,Sri Lanka,1
Qatar,Sudan,1
Qatar,Sweden,1
Qatar,Switzerland,2
Qatar,Tanzania,1
Qatar,Thailand,1
Qatar,Tunisia,1
Qatar,Turkey,3
Qatar,Uganda,1
Qatar,United Arab Emirates,4
Qatar,United Kingdom,2
Qatar,United States,5
Qatar,Vietnam,1
Qatar,Yemen,2
Reunion,Comoros,1
Reunion,France,3
Reunion,India,1
Reunion,Madagascar,4
Reunion,Mauritius,2
Reunion,Mayotte,1
Reunion,South Africa,1
Romania,Austria,4
Romania,Belgium,3
Romania,Bulgaria,1
Romania,Cyprus,1
Romania,Czech Republic,2
Romania,Denmark,1
Romania,France,6
Romania,Germany,11
Romania,Greece,2
Romania,Hungary,1
Romania,Ireland,1
Romania,Israel,3
Romania,Italy,27
Romania,Jordan,1
Romania,Lebanon,1
Romania,Moldova,1
Romania,Netherlands,3
Romania,Norway,1
Romania,Poland,1
Romania,Portugal,1
Romania,Qatar,1
Romania,Russia,1
Romania,Serbia,1
Romania,Spain,9
Romania,Switzerland,2
Romania,Turkey,2
Romania,United Arab Emirates,2
Romania,United Kingdom,9
Russia,Algeria,1
Russia,Armenia,19
Russia,Austria,6
Russia,Azerbaijan,14
Russia,Belarus,8
Russia,Belgium,2
Russia,Bulgaria,6
Russia,Canada,2
Russia,China,28
Russia,Croatia,2
Russia,Cuba,2
Russia,Cyprus,8
Russia,Czech Republic,17
Russia,Denmark,2
Russia,Dominican Republic,3
Russia,Egypt,11
Russia,Estonia,2
Russia,Finland,4
Russia,France,8
Russia,Georgia,4
Russia,Germany,33
Russia,Greece,17
Russia,Hong Kong,5
Russia,Hungary,4
Russia,India,2
Russia,Iran,1
Russia,Israel,8
Russia,Italy,20
Russia,Japan,6
Russia,Jordan,1
Russia,Kazakhstan,27
Russia,Kyrgyzstan,21
Russia,Latvia,5
Russia,Lebanon,1
Russia,Lithuania,4
Russia,Maldives,2
Russia,Malta,3
Russia,Mauritius,1
Russia,Mexico,1
Russia,Moldova,4
Russia,Mongolia,1
Russia,Montenegro,3
Russia,Morocco,1
Russia,Netherlands,2
Russia,North Korea,1
Russia,Norway,2
Russia,Poland,3
Russia,Portugal,1
Russia,Qatar,1
Russia,Romania,1
Russia,Serbia,1
Russia,Seychelles,1
Russia,Singapore,1
Russia,Slovenia,1
Russia,South Korea,6
Russia,Spain,15
Russia,Sri Lanka,1
Russia,Sweden,2
Russia,Switzerland,6
Russia,Tajikistan,44
Russia,Thailand,9
Russia,Tunisia,4
Russia,Turkey,24
Russia,Turkmenistan,1
Russia,Ukraine,22
Russia,United Arab Emirates,28
Russia,United Kingdom,6
Russia,United States,8
Russia,Uzbekistan,51
Russia,Vietnam,4
Rwanda,Belgium,1
Rwanda,Burundi,1
Rwanda,Congo (Brazzaville),1
Rwanda,Ethiopia,1
Rwanda,Gabon,1
Rwanda,Kenya,2
Rwanda,Nigeria,1
Rwanda,South Africa,1
Rwanda,South Sudan,1
Rwanda,Tanzania,2
Rwanda,Turkey,1
Rwanda,Uganda,1
Rwanda,United Arab Emirates,1
Saint Kitts and Nevis,Antigua and Barbuda,2
Saint Kitts and Nevis,Bahamas,1
Saint Kitts and Nevis,Netherlands Antilles,2
Saint Kitts and Nevis,Puerto Rico,2
Saint Kitts and Nevis,United States,1
Saint Kitts and Nevis,Virgin Islands,1
Saint Lucia,Antigua and Barbuda,2
Saint Lucia,Barbados,2
Saint Lucia,Canada,1
Saint Lucia,Dominica,1
Saint Lucia,Grenada,1
Saint Lucia,Martinique,1
Saint Lucia,Saint Vincent and the Grenadines,1
Saint Lucia,Trinidad and Tobago,2
Saint Lucia,United Kingdom,1
Saint Lucia,United States,5
Saint Pierre and Miquelon,Canada,3
Saint Vincent and the Grenadines,Barbados,1
Saint Vincent and the Grenadines,Grenada,1
Saint Vincent and the Grenadines,Saint Lucia,1
Saint Vincent and the Grenadines,Trinidad and Tobago,1
Samoa,Fiji,1
Samoa,New Zealand,1
Samoa,United States,1
Sao Tome and Principe,Angola,1
Sao Tome and Principe,Cape Verde,1
Sao Tome and Principe,Portugal,1
Saudi Arabia,Algeria,2
Saudi Arabia,Bahrain,4
Saudi Arabia,Bangladesh,4
Saudi Arabia,Brunei,1
Saudi Arabia,Canada,1
Saudi Arabia,Chad,1
Saudi Arabia,China,2
Saudi Arabia,Egypt,21
Saudi Arabia,Eritrea,1
Saudi Arabia,Ethiopia,3
Saudi Arabia,France,2
Saudi Arabia,Germany,4
Saudi Arabia,Hong Kong,1
Saudi Arabia,India,25
Saudi Arabia,Indonesia,3
Saudi Arabia,Iran,6
Saudi Arabia,Italy,4
