airline,airline_id,source_airport,source_airport_id,dest_airport,dest_airport_id,codeshare,stops,equipment,source_country,dest_country
W6,5461.0,HAU,645.0,GDN,668.0,,0,320,Norway,Poland
W6,5461.0,HHN,355.0,BUD,1489.0,,0,320,Germany,Hungary
W6,5461.0,HHN,355.0,KTW,671.0,,0,320,Germany,Poland
W6,5461.0,HHN,355.0,SKP,1737.0,,0,320,Germany,Macedonia
W6,5461.0,HHN,355.0,SOF,1194.0,,0,320,Germany,Bulgaria
W6,5461.0,HRK,6105.0,WAW,679.0,,0,320,Ukraine,Poland
W6,5461.0,IEV,2944.0,BUD,1489.0,,0,320,Ukraine,Hungary
W6,5461.0,IEV,2944.0,LTN,492.0,,0,320,Ukraine,United Kingdom
W6,5461.0,KIV,1735.0,CIA,1553.0,,0,320,Moldova,Italy
W6,5461.0,KIV,1735.0,TSF,1539.0,,0,320,Moldova,Italy
W6,5461.0,KRS,638.0,GDN,668.0,,0,320,Norway,Poland
W6,5461.0,KSC,1746.0,LTN,492.0,,0,320,Slovakia,United Kingdom
W6,5461.0,KTW,671.0,BCN,1218.0,,0,320,Poland,Spain
W6,5461.0,KTW,671.0,BGO,636.0,,0,320,Poland,Norway
W6,5461.0,KTW,671.0,BGY,1525.0,,0,320,Poland,Italy
W6,5461.0,KTW,671.0,BVA,1367.0,,0,320,Poland,France
W6,5461.0,KTW,671.0,CGN,344.0,,0,320,Poland,Germany
W6,5461.0,KTW,671.0,CIA,1553.0,,0,320,Poland,Italy
W6,5461.0,KTW,671.0,DSA,5562.0,,0,320,Poland,United Kingdom
W6,5461.0,KTW,671.0,DTM,373.0,,0,320,Poland,Germany
W6,5461.0,KTW,671.0,EIN,585.0,,0,320,Poland,Netherlands
W6,5461.0,KTW,671.0,HHN,355.0,,0,320,Poland,Germany
W6,5461.0,KTW,671.0,KUT,3972.0,,0,320,Poland,Georgia
W6,5461.0,KTW,671.0,LTN,492.0,,0,320,Poland,United Kingdom
W6,5461.0,KTW,671.0,MMX,708.0,,0,320,Poland,Sweden
W6,5461.0,KTW,671.0,NAP,1561.0,,0,320,Poland,Italy
W6,5461.0,KTW,671.0,NYO,699.0,,0,320,Poland,Sweden
W6,5461.0,KTW,671.0,SVG,666.0,,0,320,Poland,Norway
W6,5461.0,KTW,671.0,TLV,1590.0,,0,320,Poland,Israel
W6,5461.0,KTW,671.0,TRF,664.0,,0,320,Poland,Norway
W6,5461.0,KUT,3972.0,KTW,671.0,,0,320,Georgia,Poland
W6,5461.0,KUT,3972.0,VNO,3959.0,,0,320,Georgia,Lithuania
W6,5461.0,KUT,3972.0,WAW,679.0,,0,320,Georgia,Poland
W6,5461.0,LBC,364.0,GDN,668.0,,0,320,Germany,Poland
W6,5461.0,LCA,1197.0,BEG,1739.0,,0,320,Cyprus,Serbia
W6,5461.0,LCA,1197.0,BUD,1489.0,,0,320,Cyprus,Hungary
W6,5461.0,LCA,1197.0,OTP,1657.0,,0,320,Cyprus,Romania
W6,5461.0,LCA,1197.0,SOF,1194.0,,0,320,Cyprus,Bulgaria
W6,5461.0,LJU,1569.0,CRL,304.0,,0,320,Slovenia,Belgium
W6,5461.0,LJU,1569.0,LTN,492.0,,0,320,Slovenia,United Kingdom
W6,5461.0,LPL,491.0,GDN,668.0,,0,320,United Kingdom,Poland
W6,5461.0,LPL,491.0,WAW,679.0,,0,320,United Kingdom,Poland
W6,5461.0,LTN,492.0,BEG,1739.0,,0,320,United Kingdom,Serbia
W6,5461.0,LTN,492.0,BOJ,1191.0,,0,320,United Kingdom,Bulgaria
W6,5461.0,LTN,492.0,BUD,1489.0,,0,320,United Kingdom,Hungary
W6,5461.0,LTN,492.0,CLJ,1652.0,,0,320,United Kingdom,Romania
W6,5461.0,LTN,492.0,CRA,1654.0,,0,320,United Kingdom,Romania
W6,5461.0,LTN,492.0,DEB,1490.0,,0,320,United Kingdom,Hungary
W6,5461.0,LTN,492.0,GDN,668.0,,0,320,United Kingdom,Poland
W6,5461.0,LTN,492.0,IEV,2944.0,,0,320,United Kingdom,Ukraine
W6,5461.0,LTN,492.0,KSC,1746.0,,0,320,United Kingdom,Slovakia
W6,5461.0,LTN,492.0,KTW,671.0,,0,320,United Kingdom,Poland
W6,5461.0,LTN,492.0,LJU,1569.0,,0,320,United Kingdom,Slovenia
W6,5461.0,LTN,492.0,LUZ,8832.0,,0,320,United Kingdom,Poland
W6,5461.0,LTN,492.0,OTP,1657.0,,0,320,United Kingdom,Romania
W6,5461.0,LTN,492.0,POZ,674.0,,0,320,United Kingdom,Poland
W6,5461.0,LTN,492.0,PRG,1587.0,,0,320,United Kingdom,Czech Republic
W6,5461.0,LTN,492.0,RIX,3953.0,,0,320,United Kingdom,Latvia
W6,5461.0,LTN,492.0,SKP,1737.0,,0,320,United Kingdom,Macedonia
W6,5461.0,LTN,492.0,SOF,1194.0,,0,320,United Kingdom,Bulgaria
W6,5461.0,LTN,492.0,TGM,1662.0,,0,320,United Kingdom,Romania
W6,5461.0,LTN,492.0,TSR,1663.0,,0,320,United Kingdom,Romania
W6,5461.0,LTN,492.0,VAR,1196.0,,0,320,United Kingdom,Bulgaria
W6,5461.0,LTN,492.0,VNO,3959.0,,0,320,United Kingdom,Lithuania
W6,5461.0,LTN,492.0,WAW,679.0,,0,320,United Kingdom,Poland
W6,5461.0,LTN,492.0,WRO,680.0,,0,320,United Kingdom,Poland
W6,5461.0,LUZ,8832.0,LTN,492.0,,0,320,Poland,United Kingdom
W6,5461.0,LUZ,8832.0,TRF,664.0,,0,320,Poland,Norway
W6,5461.0,MAD,1229.0,BUD,1489.0,,0,320,Spain,Hungary
W6,5461.0,MAD,1229.0,CLJ,1652.0,,0,320,Spain,Romania
W6,5461.0,MAD,1229.0,OTP,1657.0,,0,320,Spain,Romania
W6,5461.0,MAD,1229.0,SOF,1194.0,,0,320,Spain,Bulgaria
W6,5461.0,MAD,1229.0,TSR,1663.0,,0,320,Spain,Romania
W6,5461.0,MLA,1606.0,BUD,1489.0,,0,320,Malta,Hungary
W6,5461.0,MLH,,BEG,1739.0,,0,320,,Serbia
W6,5461.0,MLH,,SKP,1737.0,,0,320,,Macedonia
W6,5461.0,MLH,,TZL,,,0,320,,Bosnia and Herzegovina
W6,5461.0,MMX,708.0,BEG,1739.0,,0,320,Sweden,Serbia
W6,5461.0,MMX,708.0,BUD,1489.0,,0,320,Sweden,Hungary
W6,5461.0,MMX,708.0,GDN,668.0,,0,320,Sweden,Poland
W6,5461.0,MMX,708.0,KTW,671.0,,0,320,Sweden,Poland
W6,5461.0,MMX,708.0,SKP,1737.0,,0,320,Sweden,Macedonia
W6,5461.0,MMX,708.0,TZL,,,0,320,Sweden,Bosnia and Herzegovina
W6,5461.0,MMX,708.0,WAW,679.0,,0,320,Sweden,Poland
W6,5461.0,MXP,1524.0,BUD,1489.0,,0,320,Italy,Hungary
W6,5461.0,MXP,1524.0,OTP,1657.0,,0,320,Italy,Romania
W6,5461.0,NAP,1561.0,BUD,1489.0,,0,320,Italy,Hungary
W6,5461.0,NAP,1561.0,KTW,671.0,,0,320,Italy,Poland
W6,5461.0,NAP,1561.0,OTP,1657.0,,0,320,Italy,Romania
W6,5461.0,NAP,1561.0,PRG,1587.0,,0,320,Italy,Czech Republic
W6,5461.0,NYO,699.0,BEG,1739.0,,0,320,Sweden,Serbia
W6,5461.0,NYO,699.0,BUD,1489.0,,0,320,Sweden,Hungary
W6,5461.0,NYO,699.0,GDN,668.0,,0,320,Sweden,Poland
W6,5461.0,NYO,699.0,KTW,671.0,,0,320,Sweden,Poland
W6,5461.0,NYO,699.0,POZ,674.0,,0,320,Sweden,Poland
W6,5461.0,NYO,699.0,SKP,1737.0,,0,320,Sweden,Macedonia
W6,5461.0,NYO,699.0,WAW,679.0,,0,320,Sweden,Poland
W6,5461.0,OTP,1657.0,AHO,1517.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,BCN,1218.0,,0,320,Romania,Spain
W6,5461.0,OTP,1657.0,BGY,1525.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,BLQ,1538.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,BRI,1501.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,BVA,1367.0,,0,320,Romania,France
W6,5461.0,OTP,1657.0,CIA,1553.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,CRL,304.0,,0,320,Romania,Belgium
W6,5461.0,OTP,1657.0,CTA,1509.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,CUF,1534.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,DTM,373.0,,0,320,Romania,Germany
W6,5461.0,OTP,1657.0,DWC,8076.0,,0,320,Romania,United Arab Emirates
W6,5461.0,OTP,1657.0,EIN,585.0,,0,320,Romania,Netherlands
W6,5461.0,OTP,1657.0,GVA,1665.0,,0,320,Romania,Switzerland
W6,5461.0,OTP,1657.0,LCA,1197.0,,0,320,Romania,Cyprus
W6,5461.0,OTP,1657.0,LTN,492.0,,0,320,Romania,United Kingdom
W6,5461.0,OTP,1657.0,MAD,1229.0,,0,320,Romania,Spain
W6,5461.0,OTP,1657.0,MXP,1524.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,NAP,1561.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,PEG,1567.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,PSA,1562.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,TLV,1590.0,,0,320,Romania,Israel
W6,5461.0,OTP,1657.0,TRF,664.0,,0,320,Romania,Norway
W6,5461.0,OTP,1657.0,TSF,1539.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,VLC,1246.0,,0,320,Romania,Spain
W6,5461.0,OTP,1657.0,VRN,1550.0,,0,320,Romania,Italy
W6,5461.0,OTP,1657.0,ZAZ,1252.0,,0,320,Romania,Spain
W6,5461.0,PEG,1567.0,OTP,1657.0,,0,320,Italy,Romania
W6,5461.0,POZ,674.0,BCN,1218.0,,0,320,Poland,Spain
W6,5461.0,POZ,674.0,BVA,1367.0,,0,320,Poland,France
W6,5461.0,POZ,674.0,DSA,5562.0,,0,320,Poland,United Kingdom
W6,5461.0,POZ,674.0,LTN,492.0,,0,320,Poland,United Kingdom
W6,5461.0,POZ,674.0,NYO,699.0,,0,320,Poland,Sweden
W6,5461.0,POZ,674.0,TRF,664.0,,0,320,Poland,Norway
W6,5461.0,PRG,1587.0,BGY,1525.0,,0,320,Czech Republic,Italy
W6,5461.0,PRG,1587.0,BRI,1501.0,,0,320,Czech Republic,Italy
W6,5461.0,PRG,1587.0,FCO,1555.0,,0,320,Czech Republic,Italy
W6,5461.0,PRG,1587.0,LTN,492.0,,0,320,Czech Republic,United Kingdom
W6,5461.0,PRG,1587.0,NAP,1561.0,,0,320,Czech Republic,Italy
W6,5461.0,PRG,1587.0,TLV,1590.0,,0,320,Czech Republic,Israel
W6,5461.0,PRG,1587.0,TSF,1539.0,,0,320,Czech Republic,Italy
W6,5461.0,PSA,1562.0,OTP,1657.0,,0,320,Italy,Romania
W6,5461.0,RIX,3953.0,BGO,636.0,,0,320,Latvia,Norway
W6,5461.0,RIX,3953.0,EIN,585.0,,0,320,Latvia,Netherlands
W6,5461.0,RIX,3953.0,LTN,492.0,,0,320,Latvia,United Kingdom
W6,5461.0,RIX,3953.0,TRF,664.0,,0,320,Latvia,Norway
W6,5461.0,SAW,4317.0,BUD,1489.0,,0,320,Turkey,Hungary
W6,5461.0,SKG,1486.0,BUD,1489.0,,0,320,Greece,Hungary
W6,5461.0,SKP,1737.0,BGY,1525.0,,0,320,Macedonia,Italy
W6,5461.0,SKP,1737.0,CGN,344.0,,0,320,Macedonia,Germany
W6,5461.0,SKP,1737.0,CRL,304.0,,0,320,Macedonia,Belgium
W6,5461.0,SKP,1737.0,DTM,373.0,,0,320,Macedonia,Germany
W6,5461.0,SKP,1737.0,EIN,585.0,,0,320,Macedonia,Netherlands
W6,5461.0,SKP,1737.0,FMM,3986.0,,0,320,Macedonia,Germany
W6,5461.0,SKP,1737.0,GSE,691.0,,0,320,Macedonia,Sweden
W6,5461.0,SKP,1737.0,HHN,355.0,,0,320,Macedonia,Germany
W6,5461.0,SKP,1737.0,LTN,492.0,,0,320,Macedonia,United Kingdom
W6,5461.0,SKP,1737.0,MLH,,,0,320,Macedonia,
W6,5461.0,SKP,1737.0,MMX,708.0,,0,320,Macedonia,Sweden
W6,5461.0,SKP,1737.0,NYO,699.0,,0,320,Macedonia,Sweden
W6,5461.0,SKP,1737.0,TSF,1539.0,,0,320,Macedonia,Italy
W6,5461.0,SOF,1194.0,BCN,1218.0,,0,320,Bulgaria,Spain
W6,5461.0,SOF,1194.0,BGY,1525.0,,0,320,Bulgaria,Italy
W6,5461.0,SOF,1194.0,BLQ,1538.0,,0,320,Bulgaria,Italy
W6,5461.0,SOF,1194.0,BVA,1367.0,,0,320,Bulgaria,France
W6,5461.0,SOF,1194.0,CRL,304.0,,0,320,Bulgaria,Belgium
W6,5461.0,SOF,1194.0,DTM,373.0,,0,320,Bulgaria,Germany
W6,5461.0,SOF,1194.0,DWC,8076.0,,0,320,Bulgaria,United Arab Emirates
W6,5461.0,SOF,1194.0,EIN,585.0,,0,320,Bulgaria,Netherlands
W6,5461.0,SOF,1194.0,FCO,1555.0,,0,320,Bulgaria,Italy
W6,5461.0,SOF,1194.0,HHN,355.0,,0,320,Bulgaria,Germany
W6,5461.0,SOF,1194.0,LCA,1197.0,,0,320,Bulgaria,Cyprus
W6,5461.0,SOF,1194.0,LTN,492.0,,0,320,Bulgaria,United Kingdom
W6,5461.0,SOF,1194.0,MAD,1229.0,,0,320,Bulgaria,Spain
W6,5461.0,SOF,1194.0,VLC,1246.0,,0,320,Bulgaria,Spain
W6,5461.0,SVG,666.0,GDN,668.0,,0,320,Norway,Poland
W6,5461.0,SVG,666.0,KTW,671.0,,0,320,Norway,Poland
W6,5461.0,SVG,666.0,SZZ,676.0,,0,320,Norway,Poland
W6,5461.0,SVG,666.0,VNO,3959.0,,0,320,Norway,Lithuania
W6,5461.0,SZZ,676.0,SVG,666.0,,0,320,Poland,Norway
W6,5461.0,SZZ,676.0,TRF,664.0,,0,320,Poland,Norway
W6,5461.0,TGM,1662.0,BVA,1367.0,,0,320,Romania,France
W6,5461.0,TGM,1662.0,DTM,373.0,,0,320,Romania,Germany
W6,5461.0,TGM,1662.0,LTN,492.0,,0,320,Romania,United Kingdom
W6,5461.0,TKU,460.0,GDN,668.0,,0,320,Finland,Poland
W6,5461.0,TLV,1590.0,BUD,1489.0,,0,320,Israel,Hungary
W6,5461.0,TLV,1590.0,CLJ,1652.0,,0,320,Israel,Romania
W6,5461.0,TLV,1590.0,KTW,671.0,,0,320,Israel,Poland
W6,5461.0,TLV,1590.0,OTP,1657.0,,0,320,Israel,Romania
W6,5461.0,TLV,1590.0,PRG,1587.0,,0,320,Israel,Czech Republic
W6,5461.0,TLV,1590.0,VNO,3959.0,,0,320,Israel,Lithuania
W6,5461.0,TLV,1590.0,WAW,679.0,,0,320,Israel,Poland
W6,5461.0,TRD,665.0,GDN,668.0,,0,320,Norway,Poland
W6,5461.0,TRF,664.0,BEG,1739.0,,0,320,Norway,Serbia
W6,5461.0,TRF,664.0,GDN,668.0,,0,320,Norway,Poland
W6,5461.0,TRF,664.0,KTW,671.0,,0,320,Norway,Poland
W6,5461.0,TRF,664.0,LUZ,8832.0,,0,320,Norway,Poland
W6,5461.0,TRF,664.0,OTP,1657.0,,0,320,Norway,Romania
W6,5461.0,TRF,664.0,POZ,674.0,,0,320,Norway,Poland
W6,5461.0,TRF,664.0,RIX,3953.0,,0,320,Norway,Latvia
W6,5461.0,TRF,664.0,SZZ,676.0,,0,320,Norway,Poland
W6,5461.0,TRF,664.0,VNO,3959.0,,0,320,Norway,Lithuania
W6,5461.0,TRF,664.0,WAW,679.0,,0,320,Norway,Poland
W6,5461.0,TRF,664.0,WRO,680.0,,0,320,Norway,Poland
W6,5461.0,TSF,1539.0,CLJ,1652.0,,0,320,Italy,Romania
W6,5461.0,TSF,1539.0,KIV,1735.0,,0,320,Italy,Moldova
W6,5461.0,TSF,1539.0,OTP,1657.0,,0,320,Italy,Romania
W6,5461.0,TSF,1539.0,PRG,1587.0,,0,320,Italy,Czech Republic
W6,5461.0,TSF,1539.0,SKP,1737.0,,0,320,Italy,Macedonia
W6,5461.0,TSF,1539.0,TSR,1663.0,,0,320,Italy,Romania
W6,5461.0,TSR,1663.0,BCN,1218.0,,0,320,Romania,Spain
W6,5461.0,TSR,1663.0,BGY,1525.0,,0,320,Romania,Italy
W6,5461.0,TSR,1663.0,BLQ,1538.0,,0,320,Romania,Italy
W6,5461.0,TSR,1663.0,BVA,1367.0,,0,320,Romania,France
W6,5461.0,TSR,1663.0,CIA,1553.0,,0,320,Romania,Italy
W6,5461.0,TSR,1663.0,DTM,373.0,,0,320,Romania,Germany
W6,5461.0,TSR,1663.0,LTN,492.0,,0,320,Romania,United Kingdom
W6,5461.0,TSR,1663.0,MAD,1229.0,,0,320,Romania,Spain
W6,5461.0,TSR,1663.0,TSF,1539.0,,0,320,Romania,Italy
W6,5461.0,TSR,1663.0,VLC,1246.0,,0,320,Romania,Spain
W6,5461.0,TZL,,GSE,691.0,,0,320,Bosnia and Herzegovina,Sweden
W6,5461.0,TZL,,MLH,,,0,320,Bosnia and Herzegovina,
W6,5461.0,TZL,,MMX,708.0,,0,320,Bosnia and Herzegovina,Sweden
W6,5461.0,VAR,1196.0,LTN,492.0,,0,320,Bulgaria,United Kingdom
W6,5461.0,VKO,2988.0,BUD,1489.0,,0,320,Russia,Hungary
W6,5461.0,VLC,1246.0,CLJ,1652.0,,0,320,Spain,Romania
W6,5461.0,VLC,1246.0,OTP,1657.0,,0,320,Spain,Romania
W6,5461.0,VLC,1246.0,SOF,1194.0,,0,320,Spain,Bulgaria
W6,5461.0,VLC,1246.0,TSR,1663.0,,0,320,Spain,Romania
W6,5461.0,VNO,3959.0,AES,630.0,,0,320,Lithuania,Norway
W6,5461.0,VNO,3959.0,BCN,1218.0,,0,320,Lithuania,Spain
W6,5461.0,VNO,3959.0,BGO,636.0,,0,320,Lithuania,Norway
W6,5461.0,VNO,3959.0,BGY,1525.0,,0,320,Lithuania,Italy
W6,5461.0,VNO,3959.0,BVA,1367.0,,0,320,Lithuania,France
W6,5461.0,VNO,3959.0,DSA,5562.0,,0,320,Lithuania,United Kingdom
W6,5461.0,VNO,3959.0,DTM,373.0,,0,320,Lithuania,Germany
W6,5461.0,VNO,3959.0,EIN,585.0,,0,320,Lithuania,Netherlands
W6,5461.0,VNO,3959.0,FCO,1555.0,,0,320,Lithuania,Italy
W6,5461.0,VNO,3959.0,KUT,3972.0,,0,320,Lithuania,Georgia
W6,5461.0,VNO,3959.0,LTN,492.0,,0,320,Lithuania,United Kingdom
W6,5461.0,VNO,3959.0,SVG,666.0,,0,320,Lithuania,Norway
W6,5461.0,VNO,3959.0,TLV,1590.0,,0,320,Lithuania,Israel
W6,5461.0,VNO,3959.0,TRF,664.0,,0,320,Lithuania,Norway
W6,5461.0,VRN,1550.0,OTP,1657.0,,0,320,Italy,Romania
W6,5461.0,WAW,679.0,BCN,1218.0,,0,320,Poland,Spain
W6,5461.0,WAW,679.0,BGY,1525.0,,0,320,Poland,Italy
W6,5461.0,WAW,679.0,BUD,1489.0,,0,320,Poland,Hungary
W6,5461.0,WAW,679.0,BVA,1367.0,,0,320,Poland,France
W6,5461.0,WAW,679.0,CRL,304.0,,0,320,Poland,Belgium
W6,5461.0,WAW,679.0,DSA,5562.0,,0,320,Poland,United Kingdom
W6,5461.0,WAW,679.0,EIN,585.0,,0,320,Poland,Netherlands
W6,5461.0,WAW,679.0,FCO,1555.0,,0,320,Poland,Italy
W6,5461.0,WAW,679.0,GLA,534.0,,0,320,Poland,United Kingdom
W6,5461.0,WAW,679.0,GSE,691.0,,0,320,Poland,Sweden
W6,5461.0,WAW,679.0,HRK,6105.0,,0,320,Poland,Ukraine
W6,5461.0,WAW,679.0,KUT,3972.0,,0,320,Poland,Georgia
W6,5461.0,WAW,679.0,LPL,491.0,,0,320,Poland,United Kingdom
W6,5461.0,WAW,679.0,LTN,492.0,,0,320,Poland,United Kingdom
W6,5461.0,WAW,679.0,MMX,708.0,,0,320,Poland,Sweden
W6,5461.0,WAW,679.0,NYO,699.0,,0,320,Poland,Sweden
W6,5461.0,WAW,679.0,TLV,1590.0,,0,320,Poland,Israel
W6,5461.0,WAW,679.0,TRF,664.0,,0,320,Poland,Norway
W6,5461.0,WRO,680.0,BVA,1367.0,,0,320,Poland,France
W6,5461.0,WRO,680.0,DSA,5562.0,,0,320,Poland,United Kingdom
W6,5461.0,WRO,680.0,LTN,492.0,,0,320,Poland,United Kingdom
W6,5461.0,WRO,680.0,TRF,664.0,,0,320,Poland,Norway
W6,5461.0,ZAZ,1252.0,CLJ,1652.0,,0,320,Spain,Romania
W6,5461.0,ZAZ,1252.0,OTP,1657.0,,0,320,Spain,Romania
W9,970.0,AKY,3235.0,RGN,3239.0,,0,AT7,Burma,Burma
W9,970.0,CNX,3931.0,RGN,3239.0,,0,AT7,Thailand,Burma
W9,970.0,HEH,3213.0,MDL,3222.0,,0,AT7,Burma,Burma
W9,970.0,HEH,3213.0,RGN,3239.0,,0,AT7,Burma,Burma
W9,970.0,HEH,3213.0,THL,3237.0,,0,AT7,Burma,Burma
W9,970.0,KET,3215.0,RGN,3239.0,,0,AT7,Burma,Burma
W9,970.0,KYP,3217.0,RGN,3239.0,,0,AT7,Burma,Burma
W9,970.0,MDL,3222.0,HEH,3213.0,,0,AT7,Burma,Burma
W9,970.0,MDL,3222.0,MYT,3224.0,,0,AT7,Burma,Burma
W9,970.0,MDL,3222.0,NYU,3209.0,,0,AT7,Burma,Burma
W9,970.0,MDL,3222.0,RGN,3239.0,,0,AT7,Burma,Burma
W9,970.0,MYT,3224.0,MDL,3222.0,,0,AT7,Burma,Burma
W9,970.0,MYT,3224.0,PBU,3232.0,,0,AT7,Burma,Burma
W9,970.0,MYT,3224.0,RGN,3239.0,,0,AT7,Burma,Burma
W9,970.0,NYU,3209.0,HEH,3213.0,,0,AT7,Burma,Burma
W9,970.0,NYU,3209.0,MDL,3222.0,,0,AT7,Burma,Burma
W9,970.0,NYU,3209.0,RGN,3239.0,,0,AT7,Burma,Burma
W9,970.0,PBU,3232.0,MYT,3224.0,,0,AT7,Burma,Burma
W9,970.0,RGN,3239.0,AKY,3235.0,,0,AT7,Burma,Burma
W9,970.0,RGN,3239.0,CNX,3931.0,,0,AT7,Burma,Thailand
W9,970.0,RGN,3239.0,HEH,3213.0,,0,AT7,Burma,Burma
W9,970.0,RGN,3239.0,KYP,3217.0,,0,AT7,Burma,Burma
W9,970.0,RGN,3239.0,MDL,3222.0,,0,AT7,Burma,Burma
W9,970.0,RGN,3239.0,MYT,3224.0,,0,AT7,Burma,Burma
W9,970.0,RGN,3239.0,NYU,3209.0,,0,AT7,Burma,Burma
W9,970.0,RGN,3239.0,THL,3237.0,,0,AT7,Burma,Burma
W9,970.0,THL,3237.0,HEH,3213.0,,0,AT7,Burma,Burma
W9,970.0,THL,3237.0,KET,3215.0,,0,AT7,Burma,Burma
W9,970.0,THL,3237.0,RGN,3239.0,,0,AT7,Burma,Burma
WB,4292.0,ACC,248.0,LOS,273.0,,0,738,Ghana,Nigeria
WB,4292.0,BJM,1120.0,KGL,1165.0,,0,DH4,Burundi,Rwanda
WB,4292.0,BRU,302.0,KGL,1165.0,,0,332,Belgium,Rwanda
WB,4292.0,BZV,883.0,DLA,897.0,,0,73W,Congo (Brazzaville),Cameroon
WB,4292.0,BZV,883.0,KGL,1165.0,,0,73W,Congo (Brazzaville),Rwanda
WB,4292.0,DAR,1177.0,JRO,1180.0,,0,CRJ,Tanzania,Tanzania
WB,4292.0,DAR,1177.0,KGL,1165.0,,0,CRJ,Tanzania,Rwanda
WB,4292.0,DLA,897.0,BZV,883.0,,0,73W,Cameroon,Congo (Brazzaville)
WB,4292.0,DLA,897.0,LBV,970.0,,0,738 73W,Cameroon,Gabon
WB,4292.0,DXB,2188.0,KGL,1165.0,,0,738,United Arab Emirates,Rwanda
WB,4292.0,DXB,2188.0,MBA,1145.0,,0,738,United Arab Emirates,Kenya
WB,4292.0,EBB,1187.0,KGL,1165.0,,0,CRJ 738 DH4,Uganda,Rwanda
WB,4292.0,IST,1701.0,KGL,1165.0,,0,739,Turkey,Rwanda
WB,4292.0,JNB,813.0,KGL,1165.0,,0,73W,South Africa,Rwanda
WB,4292.0,JRO,1180.0,DAR,1177.0,,0,CRJ,Tanzania,Tanzania
WB,4292.0,JRO,1180.0,KGL,1165.0,,0,CRJ,Tanzania,Rwanda
WB,4292.0,JUB,1173.0,KGL,1165.0,,0,CRJ,South Sudan,Rwanda
WB,4292.0,KGL,1165.0,BJM,1120.0,,0,DH4,Rwanda,Burundi
WB,4292.0,KGL,1165.0,BRU,302.0,Y,0,332,Rwanda,Belgium
WB,4292.0,KGL,1165.0,BZV,883.0,,0,73W,Rwanda,Congo (Brazzaville)
WB,4292.0,KGL,1165.0,DAR,1177.0,,0,CRJ,Rwanda,Tanzania
WB,4292.0,KGL,1165.0,DXB,2188.0,,0,738,Rwanda,United Arab Emirates
WB,4292.0,KGL,1165.0,EBB,1187.0,,0,CRJ 738 DH4,Rwanda,Uganda
WB,4292.0,KGL,1165.0,IST,1701.0,,0,739,Rwanda,Turkey
WB,4292.0,KGL,1165.0,JNB,813.0,,0,73W,Rwanda,South Africa
WB,4292.0,KGL,1165.0,JRO,1180.0,,0,CRJ,Rwanda,Tanzania
WB,4292.0,KGL,1165.0,JUB,1173.0,,0,CRJ,Rwanda,South Sudan
WB,4292.0,KGL,1165.0,KME,1166.0,,0,DH4,Rwanda,Rwanda
WB,4292.0,KGL,1165.0,LBV,970.0,,0,73W 738,Rwanda,Gabon
WB,4292.0,KGL,1165.0,LOS,273.0,,0,73W 738,Rwanda,Nigeria
WB,4292.0,KGL,1165.0,MBA,1145.0,,0,738,Rwanda,Kenya
WB,4292.0,KGL,1165.0,NBO,4059.0,,0,CRJ,Rwanda,Kenya
WB,4292.0,KME,1166.0,KGL,1165.0,,0,DH4,Rwanda,Rwanda
WB,4292.0,LBV,970.0,DLA,897.0,,0,73W 738,Gabon,Cameroon
WB,4292.0,LBV,970.0,KGL,1165.0,,0,738 73W,Gabon,Rwanda
WB,4292.0,LOS,273.0,ACC,248.0,,0,73W,Nigeria,Ghana
WB,4292.0,LOS,273.0,KGL,1165.0,,0,738 73W,Nigeria,Rwanda
WB,4292.0,MBA,1145.0,DXB,2188.0,,0,738,Kenya,United Arab Emirates
WB,4292.0,MBA,1145.0,KGL,1165.0,,0,738,Kenya,Rwanda
WB,4292.0,NBO,4059.0,KGL,1165.0,,0,CRJ,Kenya,Rwanda
WF,5439.0,ABZ,532.0,BGO,636.0,,0,DH4 DH3,United Kingdom,Norway
WF,5439.0,ABZ,532.0,SVG,666.0,,0,DH4,United Kingdom,Norway
WF,5439.0,AES,630.0,BGO,636.0,,0,DH3 DH4,Norway,Norway
WF,5439.0,ALF,632.0,HFT,4325.0,,0,DH2,Norway,Norway
WF,5439.0,ALF,632.0,KKN,649.0,,0,DH1,Norway,Norway
WF,5439.0,ALF,632.0,LKL,653.0,,0,DH3 DH1,Norway,Norway
WF,5439.0,ALF,632.0,SOJ,5588.0,,0,DH1 DH2,Norway,Norway
WF,5439.0,ALF,632.0,TOS,663.0,,0,DH1 DH3 DH2,Norway,Norway
WF,5439.0,ALF,632.0,VDS,4328.0,,0,DH2 DH1,Norway,Norway
WF,5439.0,ANX,631.0,BOO,635.0,,0,DH1 DH3 DH2,Norway,Norway
